127.0.0.1 - - [04/Jun/2018:11:04:10 +0900] "GET / HTTP/1.1" 200 9727
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 8527872
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7849
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/5.jpg HTTP/1.1" 200 141575
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/6.jpg HTTP/1.1" 200 154555
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/7.jpg HTTP/1.1" 200 45617
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/8.jpg HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/9.jpg HTTP/1.1" 200 13142
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/img/10.jpg HTTP/1.1" 200 71401
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/css/images/ajax-loader.gif HTTP/1.1" 200 6242
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:21 +0900] "GET /resources/css/font-awesome-4.2.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4841472
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4931584
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4825088
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7849
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/5.jpg HTTP/1.1" 200 141575
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/6.jpg HTTP/1.1" 200 154555
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/7.jpg HTTP/1.1" 200 45617
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/8.jpg HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/9.jpg HTTP/1.1" 200 13142
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/10.jpg HTTP/1.1" 200 71401
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/images/ajax-loader.gif HTTP/1.1" 200 6242
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/font-awesome-4.2.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 2686976
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 2727936
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 2744320
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 2834432
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7849
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/5.jpg HTTP/1.1" 200 141575
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/6.jpg HTTP/1.1" 200 154555
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/7.jpg HTTP/1.1" 200 45617
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/8.jpg HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/9.jpg HTTP/1.1" 200 13142
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/10.jpg HTTP/1.1" 200 71401
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/images/ajax-loader.gif HTTP/1.1" 200 6242
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/font-awesome-4.2.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 2179072
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7849
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/5.jpg HTTP/1.1" 200 141575
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/6.jpg HTTP/1.1" 200 154555
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/7.jpg HTTP/1.1" 200 45617
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/8.jpg HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/9.jpg HTTP/1.1" 200 13142
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/img/10.jpg HTTP/1.1" 200 71401
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/images/ajax-loader.gif HTTP/1.1" 200 6242
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:22 +0900] "GET /resources/css/font-awesome-4.2.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:24 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:24 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:09:24 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 5267456
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 8593408
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7869
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/5.jpg HTTP/1.1" 200 141575
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/6.jpg HTTP/1.1" 200 154555
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/7.jpg HTTP/1.1" 200 45617
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/8.jpg HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/9.jpg HTTP/1.1" 200 13142
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/img/10.jpg HTTP/1.1" 200 71401
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/css/images/ajax-loader.gif HTTP/1.1" 200 6242
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:31 +0900] "GET /resources/css/font-awesome-4.2.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:32 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:32 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:32 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:35 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:35 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4825088
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7869
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/5.jpg HTTP/1.1" 200 141575
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/6.jpg HTTP/1.1" 200 154555
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/7.jpg HTTP/1.1" 200 45617
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/8.jpg HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/9.jpg HTTP/1.1" 200 13142
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/img/10.jpg HTTP/1.1" 200 71401
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/css/images/ajax-loader.gif HTTP/1.1" 200 6242
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:36 +0900] "GET /resources/css/font-awesome-4.2.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:40 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:40 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:40 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7849
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/5.jpg HTTP/1.1" 200 141575
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/6.jpg HTTP/1.1" 200 154555
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/7.jpg HTTP/1.1" 200 45617
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/8.jpg HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/9.jpg HTTP/1.1" 200 13142
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/img/10.jpg HTTP/1.1" 200 71401
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/css/images/ajax-loader.gif HTTP/1.1" 200 6242
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:43 +0900] "GET /resources/css/font-awesome-4.2.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:51 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4890624
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:51 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:13:51 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4825088
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:14:01 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4841472
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7888
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/5.jpg HTTP/1.1" 200 141575
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/6.jpg HTTP/1.1" 200 154555
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/7.jpg HTTP/1.1" 200 45617
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/8.jpg HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/9.jpg HTTP/1.1" 200 13142
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/img/10.jpg HTTP/1.1" 200 71401
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/css/images/ajax-loader.gif HTTP/1.1" 200 6242
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:22 +0900] "GET /resources/css/font-awesome-4.2.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET / HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/music/Red%20Velvet%20-%20Red%20Flavor.mp3 HTTP/1.1" 500 4816896
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/css/audioplayer.css HTTP/1.1" 200 9275
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/css/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/css/jquery.mobile-1.4.5.css HTTP/1.1" 200 237814
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/js/jquery.min.js HTTP/1.1" 200 93636
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/js/audioplayer.js HTTP/1.1" 200 7888
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/img/1.jpg HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/img/2.jpg HTTP/1.1" 200 117284
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/img/3.jpg HTTP/1.1" 200 34655
0:0:0:0:0:0:0:1 - - [04/Jun/2018:17:15:27 +0900] "GET /resources/img/4.jpg HTTP/1.1" 200 12843
